id,codebase_id,service_id,repo_digest,real_repo_name,fake_repo_name,status,skip_reason,measured_at,loc,zip_bytes,excluded_loc,languages,primary_language,frontend_pct,backend_pct,test_loc,test_code_files,test_spec_files,test_ratio,test_source_ratio,test_framework,has_ci,ci_present,ci_runs_tests,detected_frameworks,commit_count,author_count,first_commit_at,last_commit_at,active_days,span_days,commits_by_month,pr_count,issue_count,repo_class,is_likely_demo,quality_score,build_ok,testable_at_head,capacity
,,,6da4190107f01cb7b62ebb1f25407ff605b80f0a9b464dd48f38af10928424da,,repo-6da4190107f0,partial,llm_disabled,2026-08-25T05:03:46.650012+00:00,60304,,,"{""JavaScript"":31,""TypeScript"":60273}",TypeScript,,,,10,10,0.4762,1:1,"[""vitest""]",false,false,false,"[""Vite"",""React"",""Zod"",""Tailwind CSS""]",11,1,2026-08-25T10:32:44+05:30,2026-08-25T10:33:05+05:30,1,0,"[0,0,0,0,0,0,0,0,0,0,0,6]",,,frontend,false,,,,4
